Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Route,Delayed
301,US-2021-112291-CHO-SCR-58000,2024-03-04,2026-09-29,Standard Class,112291,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,939,Chocolate → California,True
302,US-2021-112291-CHO-MIL-31000,2024-03-04,2026-09-29,Standard Class,112291,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,939,Chocolate → California,True
303,US-2021-133228-CHO-NUT-13000,2024-04-04,2026-09-30,Standard Class,133228,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,909,Chocolate → Michigan,True
304,US-2021-133228-CHO-SCR-58000,2024-04-04,2026-09-30,Standard Class,133228,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,909,Chocolate → Michigan,True
305,US-2021-128685-CHO-SCR-58000,2024-04-04,2026-09-26,First Class,128685,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,905,Chocolate → California,True
306,US-2021-105172-CHO-MIL-31000,2024-04-04,2026-09-30,Standard Class,105172,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,909,Chocolate → California,True
307,US-2021-149538-CHO-FUD-51000,2024-04-04,2026-09-29,Standard Class,149538,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908,Chocolate → Louisiana,True
308,US-2021-149538-CHO-NUT-13000,2024-04-04,2026-09-29,Standard Class,149538,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,908,Chocolate → Louisiana,True
309,US-2021-149538-OTH-GUM-21000,2024-04-04,2026-09-29,Standard Class,149538,United States,Lafayette,Louisiana,70506,Other,Gulf,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,908,Other → Louisiana,True
310,US-2021-149538-CHO-TRI-54000,2024-04-04,2026-09-29,Standard Class,149538,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908,Chocolate → Louisiana,True
311,US-2021-102988-CHO-SCR-58000,2024-05-04,2026-09-30,Second Class,102988,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,879,Chocolate → Virginia,True
312,US-2021-149104-CHO-NUT-13000,2024-05-04,2026-09-28,Second Class,149104,United States,Dearborn Heights,Michigan,48127,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,877,Chocolate → Michigan,True
313,US-2021-149104-CHO-MIL-31000,2024-05-04,2026-09-28,Second Class,149104,United States,Dearborn Heights,Michigan,48127,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,877,Chocolate → Michigan,True
314,US-2021-102988-CHO-TRI-54000,2024-05-04,2026-09-30,Second Class,102988,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,879,Chocolate → Virginia,True
315,US-2021-157231-CHO-TRI-54000,2024-05-04,2026-09-30,Standard Class,157231,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,879,Chocolate → Kentucky,True
316,US-2021-149104-CHO-NUT-13000,2024-05-04,2026-09-28,Second Class,149104,United States,Dearborn Heights,Michigan,48127,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,877,Chocolate → Michigan,True
317,US-2021-102988-CHO-NUT-13000,2024-05-04,2026-09-30,Second Class,102988,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,879,Chocolate → Virginia,True
318,US-2021-113887-CHO-TRI-54000,2024-05-04,2026-09-28,First Class,113887,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,877,Chocolate → New York,True
319,US-2021-149104-CHO-NUT-13000,2024-05-04,2026-09-28,Second Class,149104,United States,Dearborn Heights,Michigan,48127,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,877,Chocolate → Michigan,True
320,US-2021-151001-CHO-NUT-13000,2024-05-04,2026-09-28,First Class,151001,United States,Decatur,Illinois,62521,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,877,Chocolate → Illinois,True
321,US-2021-151001-CHO-SCR-58000,2024-05-04,2026-09-28,First Class,151001,United States,Decatur,Illinois,62521,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,877,Chocolate → Illinois,True
322,US-2021-102988-CHO-NUT-13000,2024-05-04,2026-09-30,Second Class,102988,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,879,Chocolate → Virginia,True
323,US-2021-102988-CHO-NUT-13000,2024-05-04,2026-09-30,Second Class,102988,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,879,Chocolate → Virginia,True
324,US-2021-102652-CHO-NUT-13000,2024-06-04,2026-10-03,Standard Class,102652,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,851,Chocolate → California,True
325,US-2021-102652-CHO-MIL-31000,2024-06-04,2026-10-03,Standard Class,102652,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,851,Chocolate → California,True
326,US-2021-169803-CHO-NUT-13000,2024-06-04,2026-10-03,Standard Class,169803,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,851,Chocolate → Washington,True
327,US-2021-118486-CHO-FUD-51000,2024-06-04,2026-09-29,First Class,118486,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,847,Chocolate → Pennsylvania,True
328,US-2021-153808-CHO-MIL-31000,2024-06-04,2026-10-01,Second Class,153808,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,849,Chocolate → California,True
329,US-2021-153808-CHO-TRI-54000,2024-06-04,2026-10-01,Second Class,153808,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,849,Chocolate → California,True
330,US-2021-136742-CHO-FUD-51000,2024-06-04,2026-10-01,Standard Class,136742,United States,Lancaster,Pennsylvania,17602,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,849,Chocolate → Pennsylvania,True
331,US-2021-102652-CHO-TRI-54000,2024-06-04,2026-10-03,Standard Class,102652,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,851,Chocolate → California,True
332,US-2021-102652-OTH-GUM-21000,2024-06-04,2026-10-03,Standard Class,102652,United States,Los Angeles,California,90049,Other,Pacific,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,851,Other → California,True
333,US-2021-118486-CHO-TRI-54000,2024-06-04,2026-09-29,First Class,118486,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,847,Chocolate → Pennsylvania,True
334,US-2021-169803-CHO-NUT-13000,2024-06-04,2026-10-03,Standard Class,169803,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,851,Chocolate → Washington,True
335,US-2021-153808-CHO-SCR-58000,2024-06-04,2026-10-01,Second Class,153808,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,849,Chocolate → California,True
336,US-2021-118486-CHO-NUT-13000,2024-06-04,2026-09-29,First Class,118486,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,847,Chocolate → Pennsylvania,True
337,US-2021-124023-CHO-MIL-31000,2024-07-04,2026-10-01,First Class,124023,United States,Mobile,Alabama,36608,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,819,Chocolate → Alabama,True
338,US-2021-128846-CHO-TRI-54000,2024-07-04,2026-10-03,Standard Class,128846,United States,Columbia,South Carolina,29203,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,821,Chocolate → South Carolina,True
339,US-2021-165806-CHO-MIL-31000,2024-07-04,2026-09-28,Same Day,165806,United States,Marietta,Georgia,30062,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,816,Chocolate → Georgia,True
340,US-2021-128846-OTH-GUM-21000,2024-07-04,2026-10-03,Standard Class,128846,United States,Columbia,South Carolina,29203,Other,Gulf,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,821,Other → South Carolina,True
341,US-2021-165806-CHO-FUD-51000,2024-07-04,2026-09-28,Same Day,165806,United States,Marietta,Georgia,30062,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,816,Chocolate → Georgia,True
342,US-2021-118997-CHO-FUD-51000,2024-08-04,2026-10-03,Standard Class,118997,United States,Decatur,Alabama,35601,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,790,Chocolate → Alabama,True
343,US-2021-150581-CHO-TRI-54000,2024-08-04,2026-10-03,Standard Class,150581,United States,Concord,California,94521,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,790,Chocolate → California,True
344,US-2021-121769-CHO-NUT-13000,2024-08-04,2026-10-03,Standard Class,121769,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,790,Chocolate → Ohio,True
345,US-2021-100363-CHO-MIL-31000,2024-08-04,2026-10-06,Standard Class,100363,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,793,Chocolate → Arizona,True
346,US-2021-163797-CHO-MIL-31000,2024-08-04,2026-10-04,Standard Class,163797,United States,Chandler,Arizona,85224,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,791,Chocolate → Arizona,True
347,US-2021-100363-CHO-SCR-58000,2024-08-04,2026-10-06,Standard Class,100363,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,793,Chocolate → Arizona,True
348,US-2021-150581-CHO-MIL-31000,2024-08-04,2026-10-03,Standard Class,150581,United States,Concord,California,94521,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,790,Chocolate → California,True
349,US-2021-121734-CHO-FUD-51000,2024-11-04,2026-10-07,Standard Class,121734,United States,Lewiston,Idaho,83501,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,702,Chocolate → Idaho,True
350,US-2021-102715-CHO-SCR-58000,2024-11-04,2026-10-04,Second Class,102715,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,699,Chocolate → Florida,True
351,US-2021-102715-CHO-TRI-54000,2024-11-04,2026-10-04,Second Class,102715,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,699,Chocolate → Florida,True
352,US-2021-110555-CHO-TRI-54000,2024-11-04,2026-10-09,Standard Class,110555,United States,Great Falls,Montana,59405,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,704,Chocolate → Montana,True
353,US-2021-102715-CHO-FUD-51000,2024-11-04,2026-10-04,Second Class,102715,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,699,Chocolate → Florida,True
354,US-2021-102715-CHO-TRI-54000,2024-11-04,2026-10-04,Second Class,102715,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,699,Chocolate → Florida,True
355,US-2021-110555-CHO-MIL-31000,2024-11-04,2026-10-09,Standard Class,110555,United States,Great Falls,Montana,59405,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,704,Chocolate → Montana,True
356,US-2021-110555-CHO-TRI-54000,2024-11-04,2026-10-09,Standard Class,110555,United States,Great Falls,Montana,59405,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,704,Chocolate → Montana,True
357,US-2021-138940-CHO-NUT-13000,2024-11-04,2026-10-07,Second Class,138940,United States,Austin,Texas,78745,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,702,Chocolate → Texas,True
358,US-2021-154599-CHO-MIL-31000,2024-12-04,2026-10-08,Standard Class,154599,United States,Redondo Beach,California,90278,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,673,Chocolate → California,True
359,US-2021-142979-CHO-NUT-13000,2024-12-04,2026-10-09,Standard Class,142979,United States,Lodi,California,95240,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,674,Chocolate → California,True
360,US-2021-154599-CHO-SCR-58000,2024-12-04,2026-10-08,Standard Class,154599,United States,Redondo Beach,California,90278,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,673,Chocolate → California,True
361,US-2021-158365-CHO-SCR-58000,2024-12-04,2026-10-08,Standard Class,158365,United States,Bloomington,Indiana,47401,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,673,Chocolate → Indiana,True
362,US-2021-154599-CHO-FUD-51000,2024-12-04,2026-10-08,Standard Class,154599,United States,Redondo Beach,California,90278,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,673,Chocolate → California,True
363,US-2021-154599-CHO-MIL-31000,2024-12-04,2026-10-08,Standard Class,154599,United States,Redondo Beach,California,90278,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,673,Chocolate → California,True
425,US-2021-115056-CHO-SCR-58000,2024-02-05,2026-10-23,Same Day,115056,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,991,Chocolate → Ohio,True
426,US-2021-124618-CHO-SCR-58000,2024-02-05,2026-10-25,Second Class,124618,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,993,Chocolate → Florida,True
427,US-2021-135755-CHO-FUD-51000,2024-03-05,2026-10-31,Standard Class,135755,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,970,Chocolate → New York,True
428,US-2021-135755-CHO-SCR-58000,2024-03-05,2026-10-31,Standard Class,135755,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,970,Chocolate → New York,True
429,US-2021-130274-CHO-MIL-31000,2024-03-05,2026-10-26,First Class,130274,United States,Appleton,Wisconsin,54915,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,965,Chocolate → Wisconsin,True
430,US-2021-155271-CHO-TRI-54000,2024-04-05,2026-10-25,Same Day,155271,United States,Middletown,Connecticut,6457,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,933,Chocolate → Connecticut,True
431,US-2021-148194-CHO-NUT-13000,2024-04-05,2026-10-28,First Class,148194,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,936,Chocolate → Washington,True
432,US-2021-148194-CHO-MIL-31000,2024-04-05,2026-10-28,First Class,148194,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,936,Chocolate → Washington,True
433,US-2021-111899-CHO-MIL-31000,2024-04-05,2026-10-26,First Class,111899,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,934,Chocolate → Texas,True
434,US-2021-117709-CHO-NUT-13000,2024-04-05,2026-10-29,Standard Class,117709,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,937,Chocolate → Michigan,True
435,US-2021-111899-CHO-MIL-31000,2024-04-05,2026-10-26,First Class,111899,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,934,Chocolate → Texas,True
436,US-2021-110219-CHO-TRI-54000,2024-05-05,2026-10-29,First Class,110219,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,907,Chocolate → Texas,True
437,US-2021-166457-CHO-FUD-51000,2024-05-05,2026-10-30,Second Class,166457,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908,Chocolate → Kentucky,True
438,US-2021-111934-CHO-TRI-54000,2024-05-05,2026-10-28,First Class,111934,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,906,Chocolate → Virginia,True
439,US-2021-111934-CHO-FUD-51000,2024-05-05,2026-10-28,First Class,111934,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,906,Chocolate → Virginia,True
440,US-2021-166457-CHO-SCR-58000,2024-05-05,2026-10-30,Second Class,166457,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,908,Chocolate → Kentucky,True
441,US-2021-166457-CHO-FUD-51000,2024-05-05,2026-10-30,Second Class,166457,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,908,Chocolate → Kentucky,True
442,US-2021-160738-CHO-MIL-31000,2024-05-05,2026-10-31,Standard Class,160738,United States,Freeport,Illinois,61032,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,909,Chocolate → Illinois,True
443,US-2021-154879-CHO-FUD-51000,2024-06-05,2026-11-01,Standard Class,154879,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,879,Chocolate → California,True
444,US-2021-121664-CHO-MIL-31000,2024-06-05,2026-10-31,Standard Class,121664,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,878,Chocolate → California,True
445,US-2021-154879-OTH-GUM-21000,2024-06-05,2026-11-01,Standard Class,154879,United States,Los Angeles,California,90004,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,879,Other → California,True
446,US-2021-166086-CHO-MIL-31000,2024-07-05,2026-11-02,Standard Class,166086,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,850,Chocolate → Massachusetts,True
447,US-2021-166086-CHO-NUT-13000,2024-07-05,2026-11-02,Standard Class,166086,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,850,Chocolate → Massachusetts,True
448,US-2021-166086-CHO-SCR-58000,2024-07-05,2026-11-02,Standard Class,166086,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,850,Chocolate → Massachusetts,True
449,US-2021-166086-CHO-MIL-31000,2024-07-05,2026-11-02,Standard Class,166086,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,850,Chocolate → Massachusetts,True
450,CA-2021-166086-CHO-MIL-31000,2024-07-05,2026-11-02,Standard Class,166086,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,850,Chocolate → Ontario,True
451,CA-2021-166086-CHO-NUT-13000,2024-07-05,2026-11-02,Standard Class,166086,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,850,Chocolate → Ontario,True
452,CA-2021-166086-CHO-SCR-58000,2024-07-05,2026-11-02,Standard Class,166086,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,850,Chocolate → Ontario,True
453,CA-2021-166086-CHO-MIL-31000,2024-07-05,2026-11-02,Standard Class,166086,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,850,Chocolate → Ontario,True
